spot_id,predicted_protein_value
s_016um_00355_00290-1,-0.047186762
s_016um_00094_00337-1,-0.44932938
s_016um_00035_00005-1,-0.29020673
s_016um_00220_00278-1,-0.2927474
s_016um_00275_00051-1,0.07647699
s_016um_00311_00054-1,-0.2683616
s_016um_00402_00395-1,-1.0051756
s_016um_00334_00402-1,-0.005321294
s_016um_00125_00092-1,-0.38321632
s_016um_00328_00121-1,-0.30295333
s_016um_00219_00012-1,-0.08475657
s_016um_00402_00216-1,-0.47995335
s_016um_00136_00069-1,-0.044722915
s_016um_00140_00014-1,-0.5297796
s_016um_00266_00330-1,-0.24488162
s_016um_00131_00315-1,-0.1938305
s_016um_00333_00210-1,-0.2854178
s_016um_00356_00090-1,-0.35875565
s_016um_00092_00320-1,-0.6210635
s_016um_00120_00148-1,-0.41965407
s_016um_00138_00076-1,-0.60515046
s_016um_00077_00236-1,-0.19038698
s_016um_00268_00230-1,-0.5299528
s_016um_00381_00139-1,-0.35342565
s_016um_00235_00362-1,-0.20641302
s_016um_00223_00230-1,-0.34825128
s_016um_00138_00221-1,-0.27600172
s_016um_00390_00338-1,-0.564608
s_016um_00008_00295-1,-0.2546075
s_016um_00079_00280-1,-0.33182573
s_016um_00277_00201-1,-0.42499453
s_016um_00399_00122-1,-0.17991981
s_016um_00308_00052-1,-0.10779664
s_016um_00357_00120-1,-0.054846287
s_016um_00071_00236-1,-0.33325195
s_016um_00367_00224-1,-0.47307324
s_016um_00145_00062-1,-0.3051368
s_016um_00085_00279-1,-0.41793907
s_016um_00278_00138-1,-0.18847868
s_016um_00044_00244-1,-0.11272979
s_016um_00261_00335-1,-0.33319774
s_016um_00180_00033-1,-0.39731973
s_016um_00088_00265-1,-0.36202624
s_016um_00130_00317-1,-0.37311423
s_016um_00323_00163-1,-0.13697934
s_016um_00359_00294-1,-0.46752518
s_016um_00219_00030-1,-0.34452006
s_016um_00048_00217-1,-0.22274472
s_016um_00008_00214-1,-0.26797375
s_016um_00098_00315-1,-0.4424742
s_016um_00259_00189-1,-0.31432205
s_016um_00278_00316-1,-0.25847375
s_016um_00126_00088-1,-0.3036106
s_016um_00261_00127-1,-0.41828665
s_016um_00402_00121-1,-0.25948524
s_016um_00081_00271-1,-0.47737682
s_016um_00236_00188-1,-0.29875177
s_016um_00370_00228-1,-0.31671184
s_016um_00129_00085-1,-0.1376707
s_016um_00030_00329-1,-0.3486667
s_016um_00059_00244-1,-0.48923558
s_016um_00040_00009-1,-0.46819842
s_016um_00041_00178-1,-0.28060004
s_016um_00272_00033-1,-0.2113137
s_016um_00393_00363-1,-0.3056635
s_016um_00094_00272-1,-0.45730245
s_016um_00353_00025-1,-0.285617
s_016um_00163_00123-1,-0.48424685
s_016um_00085_00286-1,-0.19722559
s_016um_00033_00104-1,-0.4652742
s_016um_00146_00059-1,-0.54046494
s_016um_00073_00249-1,-0.4724821
s_016um_00144_00398-1,-0.21626717
s_016um_00106_00388-1,-0.32702067
s_016um_00095_00318-1,-0.47767997
s_016um_00280_00329-1,-0.37737206
s_016um_00383_00130-1,-0.34790468
s_016um_00061_00130-1,-0.42035633
s_016um_00396_00219-1,-0.42918575
s_016um_00336_00251-1,-0.45543343
s_016um_00086_00029-1,-0.46717286
s_016um_00227_00251-1,-0.40196592
s_016um_00045_00210-1,-0.4063948
s_016um_00145_00059-1,-0.4185481
s_016um_00312_00059-1,-0.06833829
s_016um_00376_00120-1,-0.09187126
s_016um_00148_00396-1,-0.1543849
s_016um_00168_00371-1,-0.42354187
s_016um_00279_00325-1,-0.3643101
s_016um_00273_00333-1,-0.5497657
s_016um_00355_00123-1,-0.45030475
s_016um_00325_00231-1,-0.27497074
s_016um_00267_00130-1,-0.32926318
s_016um_00237_00188-1,-0.5979465
s_016um_00384_00295-1,-0.43328184
s_016um_00033_00088-1,-0.5220017
s_016um_00076_00296-1,-0.43760926
s_016um_00077_00299-1,-0.019142568
s_016um_00131_00389-1,-0.41005683
s_016um_00278_00130-1,0.118299484
s_016um_00040_00214-1,-0.20408444
s_016um_00238_00188-1,-0.33002397
s_016um_00128_00383-1,-0.07388455
s_016um_00396_00363-1,-0.54796153
s_016um_00011_00154-1,-0.5650652
s_016um_00262_00127-1,-0.25545645
s_016um_00354_00024-1,-0.23791608
s_016um_00130_00232-1,-0.28764465
s_016um_00265_00054-1,0.16021454
s_016um_00234_00260-1,-0.42491782
s_016um_00392_00360-1,-0.15925615
s_016um_00311_00056-1,-0.2711235
s_016um_00127_00383-1,-0.5011071
s_016um_00085_00278-1,-0.52155745
s_016um_00265_00335-1,-0.21725428
s_016um_00133_00320-1,0.063925
s_016um_00017_00272-1,-0.31407833
s_016um_00046_00241-1,-0.21063942
s_016um_00216_00012-1,-0.22915581
s_016um_00329_00228-1,-0.44821727
s_016um_00042_00210-1,-0.4830589
s_016um_00093_00317-1,-0.3428412
s_016um_00078_00252-1,-0.1220236
s_016um_00081_00243-1,-0.21081483
s_016um_00259_00132-1,0.1924397
s_016um_00046_00219-1,-0.16405793
s_016um_00351_00117-1,-0.35221198
s_016um_00229_00331-1,-0.016688019
s_016um_00241_00189-1,-0.18916908
s_016um_00173_00371-1,-0.2579698
s_016um_00028_00091-1,-0.3940615
s_016um_00220_00015-1,-0.4271996
s_016um_00076_00249-1,-0.24220306
s_016um_00277_00136-1,-0.49577492
s_016um_00351_00019-1,-0.15185806
s_016um_00358_00090-1,-0.27418193
s_016um_00374_00121-1,-0.24403779
s_016um_00185_00030-1,-0.5735769
s_016um_00346_00215-1,-0.28273627
s_016um_00210_00030-1,-0.21450767
s_016um_00399_00371-1,-0.3025688
s_016um_00367_00227-1,-0.38503963
s_016um_00081_00195-1,-0.2675751
s_016um_00014_00212-1,-0.48561126
s_016um_00339_00400-1,-0.37647104
s_016um_00086_00265-1,-0.49906367
s_016um_00277_00326-1,-0.029573113
s_016um_00072_00245-1,-0.28990582
s_016um_00082_00238-1,-0.44283515
s_016um_00183_00027-1,-0.4886809
s_016um_00371_00120-1,-0.40106666
s_016um_00220_00236-1,-0.28880572
s_016um_00401_00368-1,-0.5809538
s_016um_00136_00075-1,-0.4663242
s_016um_00341_00219-1,-0.21346413
s_016um_00264_00132-1,-0.25247306
s_016um_00235_00185-1,-0.21712334
s_016um_00334_00212-1,-0.5593188
s_016um_00092_00267-1,-0.3638259
s_016um_00221_00168-1,-0.1825615
s_016um_00197_00126-1,-0.06184882
s_016um_00221_00228-1,-0.4455295
s_016um_00100_00071-1,-0.3024012
s_016um_00259_00184-1,-0.20322657
s_016um_00357_00414-1,-0.7134049
s_016um_00078_00292-1,-0.28892457
s_016um_00326_00231-1,-0.3793226
s_016um_00090_00072-1,-0.35055304
s_016um_00183_00028-1,-0.51967156
s_016um_00265_00062-1,-0.58292794
s_016um_00223_00251-1,-0.41962206
s_016um_00042_00214-1,0.04708484
s_016um_00234_00265-1,-0.26110077
s_016um_00093_00339-1,-0.3957593
s_016um_00328_00214-1,-0.27282196
s_016um_00141_00018-1,-0.29785928
s_016um_00221_00016-1,-0.20777217
s_016um_00134_00319-1,0.7342204
s_016um_00167_00372-1,-0.30085576
s_016um_00390_00298-1,-0.30112785
s_016um_00270_00336-1,-0.45209762
s_016um_00265_00029-1,-0.21576892
s_016um_00141_00055-1,-0.3586919
s_016um_00407_00402-1,-0.5217378
s_016um_00265_00330-1,-0.31120935
s_016um_00275_00050-1,-0.021894723
s_016um_00313_00060-1,0.032348275
s_016um_00229_00358-1,-0.14113767
s_016um_00358_00292-1,-0.30240652
s_016um_00402_00255-1,-0.22301497
s_016um_00284_00094-1,-0.19330706
s_016um_00273_00312-1,-0.41687512
s_016um_00288_00100-1,0.0680522
s_016um_00081_00270-1,-0.25579864
s_016um_00131_00226-1,-0.32862437
s_016um_00396_00261-1,-0.6450012
s_016um_00087_00265-1,-0.3714174
s_016um_00336_00256-1,-0.32371956
s_016um_00102_00070-1,-0.46512347
s_016um_00273_00048-1,-0.058885917
s_016um_00263_00332-1,-0.23101056
s_016um_00275_00319-1,-0.5319669
s_016um_00049_00215-1,-0.42850018
s_016um_00094_00342-1,-0.3627898
s_016um_00369_00123-1,-0.28837153
s_016um_00224_00168-1,-0.24426995
s_016um_00331_00251-1,-0.123281434
s_016um_00388_00298-1,-0.44589132
s_016um_00222_00332-1,-0.29010653
s_016um_00080_00240-1,-0.33945182
s_016um_00136_00315-1,0.424055
s_016um_00280_00047-1,-0.033302695
s_016um_00217_00028-1,-0.21710408
s_016um_00104_00071-1,-0.27949578
s_016um_00132_00230-1,-0.30385122
s_016um_00221_00011-1,-0.4553004
s_016um_00237_00084-1,-0.20081916
s_016um_00079_00292-1,-0.22350018
s_016um_00396_00362-1,-0.3113883
s_016um_00079_00300-1,-0.33290634
s_016um_00224_00328-1,-0.24643002
s_016um_00086_00279-1,-0.48310477
s_016um_00263_00055-1,0.07812661
s_016um_00104_00384-1,-0.36615363
s_016um_00396_00183-1,-0.23880842
s_016um_00369_00225-1,-0.28963718
s_016um_00404_00404-1,-0.402135
s_016um_00389_00299-1,-0.16498494
s_016um_00040_00100-1,-0.54594195
s_016um_00063_00133-1,-0.5969031
s_016um_00224_00029-1,-0.2715511
s_016um_00140_00072-1,-0.2637052
s_016um_00318_00168-1,-0.15550399
s_016um_00250_00019-1,-0.28830063
s_016um_00332_00253-1,-0.3898399
s_016um_00351_00119-1,-0.07664274
s_016um_00107_00385-1,-0.02380386
s_016um_00044_00046-1,-0.3794372
s_016um_00261_00192-1,-0.27154458
s_016um_00347_00214-1,-0.16679938
s_016um_00040_00176-1,-0.26535335
s_016um_00134_00090-1,-0.058148444
s_016um_00351_00093-1,-0.24803849
s_016um_00243_00082-1,-0.2037642
s_016um_00033_00329-1,-0.14223863
s_016um_00273_00208-1,-0.4513282
s_016um_00238_00359-1,-0.45080882
s_016um_00362_00292-1,-0.37570524
s_016um_00143_00056-1,-0.65331507
s_016um_00122_00150-1,-0.44201553
s_016um_00320_00168-1,-0.14447993
s_016um_00006_00295-1,-0.36791044
s_016um_00075_00250-1,-0.43654922
s_016um_00398_00362-1,-0.7590606
s_016um_00027_00335-1,-0.32764548
s_016um_00339_00216-1,-0.28902954
s_016um_00213_00292-1,-0.46992874
s_016um_00334_00254-1,-0.1256203
s_016um_00099_00031-1,-0.48431528
s_016um_00269_00059-1,-0.36123773
s_016um_00018_00272-1,-0.3545487
s_016um_00228_00244-1,-0.35488057
s_016um_00011_00214-1,-0.18488312
s_016um_00164_00291-1,-0.47889578
s_016um_00376_00143-1,-0.3757533
s_016um_00243_00187-1,-0.20118399
s_016um_00330_00210-1,-0.32868227
s_016um_00169_00122-1,-0.34542906
s_016um_00394_00176-1,-0.35770255
s_016um_00254_00028-1,-0.12471561
s_016um_00144_00054-1,-0.5455467
s_016um_00084_00073-1,-0.34436297
s_016um_00225_00326-1,-0.14949928
s_016um_00134_00322-1,0.7529191
s_016um_00088_00266-1,-0.35199162
s_016um_00074_00240-1,-0.26528922
s_016um_00179_00026-1,-0.37722436
s_016um_00217_00173-1,-0.1603646
s_016um_00228_00250-1,-0.43016636
s_016um_00026_00087-1,-0.66313696
s_016um_00129_00233-1,-0.31260493
s_016um_00091_00270-1,-0.3162077
s_016um_00126_00091-1,-0.33103397
s_016um_00135_00314-1,0.12785983
s_016um_00278_00132-1,-0.22129811
s_016um_00368_00142-1,-0.12454373
s_016um_00126_00094-1,-0.39536622
s_016um_00230_00246-1,-0.34497297
s_016um_00091_00319-1,-0.34547555
s_016um_00044_00240-1,-0.41689262
s_016um_00391_00184-1,-0.352373
s_016um_00267_00223-1,-0.5104966
s_016um_00036_00047-1,-0.39034274
s_016um_00143_00022-1,-0.4457303
s_016um_00131_00319-1,0.15086418
s_016um_00089_00275-1,-0.27855006
s_016um_00272_00225-1,-0.3700542
s_016um_00139_00219-1,-0.44915533
s_016um_00222_00248-1,-0.22815314
s_016um_00087_00266-1,-0.43629718
s_016um_00371_00122-1,-0.2386246
s_016um_00241_00183-1,-0.27688742
s_016um_00191_00094-1,-0.49410018
s_016um_00269_00054-1,-0.21523967
s_016um_00056_00245-1,-0.30130023
s_016um_00370_00144-1,-0.31287438
s_016um_00153_00395-1,-0.23787828
s_016um_00050_00241-1,-0.43132508
s_016um_00224_00025-1,-0.26645234
s_016um_00010_00299-1,-0.27292654
s_016um_00087_00034-1,-0.31333134
s_016um_00321_00301-1,-0.39570326
s_016um_00236_00357-1,-0.41476017
s_016um_00320_00229-1,-0.49929473
s_016um_00143_00015-1,-0.39875048
s_016um_00041_00208-1,-0.34070083
s_016um_00079_00198-1,-0.18340856
s_016um_00088_00066-1,-0.58965814
s_016um_00086_00284-1,-0.4293084
s_016um_00255_00025-1,-0.019826412
s_016um_00393_00361-1,-0.42794767
s_016um_00408_00396-1,-1.1400046
s_016um_00062_00127-1,-0.5003905
s_016um_00043_00175-1,-0.42592853
s_016um_00274_00318-1,-0.49687007
s_016um_00159_00291-1,-0.37800872
s_016um_00289_00092-1,-0.25727218
s_016um_00106_00319-1,-0.28130472
s_016um_00239_00187-1,-0.23832837
s_016um_00388_00297-1,-0.56800675
s_016um_00333_00250-1,-0.35752934
s_016um_00141_00216-1,0.26182708
s_016um_00099_00027-1,-0.1274479
s_016um_00108_00317-1,0.31111798
s_016um_00250_00026-1,-0.14860578
s_016um_00405_00122-1,-0.38073903
s_016um_00116_00146-1,-0.31539294
s_016um_00368_00099-1,-0.56535137
s_016um_00267_00226-1,-0.4336981
s_016um_00103_00389-1,-0.29198483
s_016um_00403_00401-1,-0.6848385
s_016um_00240_00184-1,-0.35318294
s_016um_00021_00271-1,-0.52499914
s_016um_00127_00087-1,-0.28497538
s_016um_00275_00326-1,-0.45536423
s_016um_00082_00277-1,-0.34596574
s_016um_00234_00263-1,-0.6701894
s_016um_00368_00143-1,-0.36800566
s_016um_00412_00099-1,-0.28280747
s_016um_00048_00241-1,-0.2515348
s_016um_00224_00031-1,-0.3596331
s_016um_00395_00361-1,-0.38128465
s_016um_00096_00028-1,-0.17713505
s_016um_00266_00226-1,-0.32361442
s_016um_00065_00231-1,-0.3378435
s_016um_00397_00256-1,-0.33757278
s_016um_00404_00123-1,-0.24220112
s_016um_00216_00294-1,-0.39520642
s_016um_00153_00396-1,-0.4294181
s_016um_00217_00168-1,-0.08547753
s_016um_00390_00359-1,-0.13272877
s_016um_00091_00276-1,-0.45122826
s_016um_00333_00258-1,-0.35291284
s_016um_00279_00315-1,-0.15167211
s_016um_00277_00050-1,-0.2991496
s_016um_00415_00101-1,-0.28103912
s_016um_00210_00292-1,-0.053677365
s_016um_00141_00218-1,-0.22201517
s_016um_00239_00185-1,-0.45779455
s_016um_00254_00026-1,-0.3251824
s_016um_00078_00236-1,-0.14842491
s_016um_00364_00099-1,-0.57853174
s_016um_00131_00390-1,-0.37949523
s_016um_00257_00190-1,-0.3265186
s_016um_00368_00229-1,-0.0849732
s_016um_00273_00228-1,-0.32655212
s_016um_00142_00023-1,-0.3248449
s_016um_00309_00060-1,-0.24787495
s_016um_00166_00124-1,-0.35678524
s_016um_00083_00036-1,-0.4169324
s_016um_00227_00264-1,-0.4066518
s_016um_00058_00249-1,-0.08828454
s_016um_00368_00120-1,-0.463803
s_016um_00257_00188-1,0.074434936
s_016um_00387_00338-1,-0.33539265
s_016um_00280_00321-1,-0.33381134
s_016um_00108_00384-1,-0.0174115
s_016um_00085_00069-1,-0.5991099
s_016um_00189_00127-1,-0.39896396
s_016um_00086_00036-1,-0.17970681
s_016um_00096_00277-1,-0.3623495
s_016um_00098_00317-1,-0.20158213
s_016um_00261_00131-1,-0.09723823
s_016um_00095_00272-1,-0.16498773
s_016um_00099_00068-1,-0.33063257
s_016um_00342_00213-1,-0.3174774
s_016um_00013_00210-1,-0.33843985
s_016um_00009_00156-1,-0.4062841
s_016um_00391_00357-1,-0.5644617
s_016um_00329_00211-1,-0.31206357
s_016um_00408_00124-1,-0.33724183
s_016um_00119_00151-1,-0.5771394
s_016um_00070_00129-1,-0.5075096
s_016um_00351_00118-1,-0.34063858
s_016um_00309_00052-1,-0.46480352
s_016um_00305_00056-1,-0.115888745
s_016um_00390_00343-1,-0.17366074
s_016um_00026_00084-1,-0.52486813
s_016um_00326_00121-1,-0.4254738
s_016um_00239_00358-1,-0.36668944
s_016um_00220_00012-1,-0.5696387
s_016um_00165_00374-1,-0.22665611
s_016um_00134_00070-1,-0.5310691
s_016um_00280_00136-1,-0.19091283
s_016um_00228_00246-1,-0.5806472
s_016um_00077_00249-1,-0.34325242
s_016um_00394_00214-1,-0.34297642
s_016um_00375_00141-1,-0.20844394
s_016um_00042_00176-1,-0.49862152
s_016um_00222_00244-1,-0.24547385
s_016um_00005_00151-1,-0.5601001
s_016um_00071_00231-1,-0.19682781
s_016um_00396_00359-1,-0.7169274
s_016um_00141_00059-1,-0.3591829
s_016um_00222_00280-1,-0.43396723
s_016um_00331_00120-1,-0.32793078
s_016um_00224_00333-1,-0.29843745
s_016um_00269_00034-1,-0.16427252
s_016um_00403_00403-1,-0.5180613
s_016um_00221_00013-1,-0.41977775
s_016um_00145_00061-1,-0.42613277
s_016um_00034_00009-1,-0.47316223
s_016um_00095_00334-1,-0.5463222
s_016um_00401_00370-1,-0.32796583
s_016um_00360_00287-1,-0.45809966
