spot_id,predicted_protein_value
s_016um_00260_00127-1,0.25876963
s_016um_00217_00281-1,0.21838883
s_016um_00081_00296-1,0.21116343
s_016um_00368_00145-1,0.25999585
s_016um_00128_00316-1,0.33485585
s_016um_00270_00058-1,0.27992892
s_016um_00138_00074-1,0.27819285
s_016um_00236_00083-1,0.2461562
s_016um_00266_00059-1,0.31282318
s_016um_00076_00241-1,0.20302325
s_016um_00320_00162-1,0.25600496
s_016um_00216_00295-1,0.22204332
s_016um_00043_00049-1,0.2578921
s_016um_00376_00119-1,0.25997424
s_016um_00099_00071-1,0.26240897
s_016um_00273_00132-1,0.21027957
s_016um_00145_00021-1,0.2967559
s_016um_00356_00410-1,0.62732244
s_016um_00098_00340-1,0.25944868
s_016um_00171_00128-1,0.2338383
s_016um_00203_00149-1,0.23672481
s_016um_00195_00090-1,0.24058497
s_016um_00098_00073-1,0.24655361
s_016um_00337_00255-1,0.26222876
s_016um_00401_00259-1,0.2254489
s_016um_00211_00289-1,0.23107362
s_016um_00372_00121-1,0.22600359
s_016um_00087_00194-1,0.23205525
s_016um_00220_00226-1,0.23162875
s_016um_00066_00126-1,0.22863612
s_016um_00251_00020-1,0.24003632
s_016um_00042_00044-1,0.25549176
s_016um_00098_00027-1,0.2005911
s_016um_00228_00249-1,0.1937261
s_016um_00038_00172-1,0.23898438
s_016um_00209_00296-1,0.24154688
s_016um_00106_00385-1,0.16443439
s_016um_00084_00266-1,0.22683494
s_016um_00147_00399-1,0.20324808
s_016um_00398_00182-1,0.3133992
s_016um_00273_00052-1,0.20667182
s_016um_00101_00023-1,0.24200606
s_016um_00378_00137-1,0.28505427
s_016um_00095_00277-1,0.20914266
s_016um_00141_00223-1,0.2836572
s_016um_00260_00133-1,0.24573371
s_016um_00272_00058-1,0.2465125
s_016um_00169_00370-1,0.26260325
s_016um_00353_00023-1,0.36432943
s_016um_00389_00292-1,0.22435556
s_016um_00253_00026-1,0.23996863
s_016um_00362_00226-1,0.2453875
s_016um_00079_00236-1,0.20332593
s_016um_00403_00150-1,0.25149485
s_016um_00046_00209-1,0.224258
s_016um_00400_00402-1,1.4702932
s_016um_00219_00281-1,0.24663605
s_016um_00274_00225-1,0.26155886
s_016um_00053_00248-1,0.22515297
s_016um_00081_00292-1,0.19209526
s_016um_00361_00290-1,0.20003204
s_016um_00277_00327-1,0.24150406
s_016um_00138_00215-1,0.13218993
s_016um_00074_00248-1,0.18168297
s_016um_00083_00200-1,0.22862034
s_016um_00329_00218-1,0.2540307
s_016um_00005_00296-1,0.24288647
s_016um_00276_00208-1,0.24009068
s_016um_00039_00178-1,0.24498107
s_016um_00123_00386-1,0.20409183
s_016um_00143_00020-1,0.21409455
s_016um_00407_00401-1,1.2260286
s_016um_00391_00343-1,0.5725741
s_016um_00031_00331-1,0.22276933
s_016um_00228_00237-1,0.23823032
s_016um_00218_00032-1,0.18818253
s_016um_00396_00220-1,0.22392769
s_016um_00215_00282-1,0.26685604
s_016um_00008_00153-1,0.26184803
s_016um_00102_00383-1,0.22481078
s_016um_00184_00028-1,0.28327155
s_016um_00266_00057-1,0.25997305
s_016um_00141_00060-1,0.28874275
s_016um_00193_00120-1,0.26699263
s_016um_00268_00332-1,0.22969425
s_016um_00209_00031-1,0.26865
s_016um_00354_00416-1,0.92416555
s_016um_00365_00098-1,0.35408434
s_016um_00041_00049-1,0.30272382
s_016um_00210_00296-1,0.29635707
s_016um_00089_00068-1,0.21708335
s_016um_00245_00086-1,0.23638356
s_016um_00193_00130-1,0.24024117
s_016um_00126_00089-1,0.21935979
s_016um_00083_00071-1,0.30284464
s_016um_00235_00268-1,0.20079874
s_016um_00219_00280-1,0.22883399
s_016um_00079_00241-1,0.26466075
s_016um_00133_00230-1,0.21300133
s_016um_00257_00034-1,0.27608284
s_016um_00263_00187-1,0.22678822
s_016um_00394_00358-1,0.4991041
s_016um_00105_00384-1,0.18747814
s_016um_00129_00386-1,0.2071507
s_016um_00262_00186-1,0.21654175
s_016um_00417_00138-1,0.22177796
s_016um_00287_00092-1,0.26961535
s_016um_00177_00032-1,0.30970675
s_016um_00110_00318-1,0.22827876
s_016um_00218_00277-1,0.23425479
s_016um_00260_00033-1,0.20235887
s_016um_00386_00295-1,0.25387466
s_016um_00360_00286-1,0.25957826
s_016um_00030_00331-1,0.20635828
s_016um_00266_00332-1,0.22901614
s_016um_00197_00123-1,0.20973837
s_016um_00271_00221-1,0.23575206
s_016um_00265_00033-1,0.24356289
s_016um_00273_00201-1,0.17936362
s_016um_00359_00096-1,0.22090404
s_016um_00220_00030-1,0.23786123
s_016um_00097_00317-1,0.1685938
s_016um_00346_00212-1,0.21636781
s_016um_00389_00345-1,0.23247313
s_016um_00067_00131-1,0.27170676
s_016um_00401_00403-1,1.355802
s_016um_00214_00029-1,0.25745478
s_016um_00266_00036-1,0.25011
s_016um_00065_00235-1,0.2901931
s_016um_00037_00045-1,0.25969294
s_016um_00084_00029-1,0.36423707
s_016um_00265_00336-1,0.2652874
s_016um_00395_00217-1,0.24879621
s_016um_00214_00278-1,0.18183282
s_016um_00077_00293-1,0.259554
s_016um_00280_00130-1,0.17453006
s_016um_00088_00267-1,0.29120615
s_016um_00372_00120-1,0.22874564
s_016um_00109_00315-1,0.19581494
s_016um_00416_00142-1,0.25073612
s_016um_00282_00325-1,0.2431622
s_016um_00384_00128-1,0.22136459
s_016um_00102_00068-1,0.23415765
s_016um_00005_00299-1,0.18657765
s_016um_00361_00415-1,0.87315035
s_016um_00330_00214-1,0.26184407
s_016um_00265_00058-1,0.29165894
s_016um_00222_00031-1,0.2587509
s_016um_00364_00228-1,0.21445137
s_016um_00381_00134-1,0.2152512
s_016um_00280_00204-1,0.24287891
s_016um_00146_00018-1,0.23866017
s_016um_00089_00067-1,0.28525192
s_016um_00130_00086-1,0.2626391
s_016um_00408_00098-1,0.2621345
s_016um_00060_00249-1,0.25367066
s_016um_00334_00215-1,0.24999733
s_016um_00095_00276-1,0.22019714
s_016um_00403_00120-1,0.26551205
s_016um_00267_00133-1,0.20866843
s_016um_00229_00267-1,0.2821444
s_016um_00384_00130-1,0.24341518
s_016um_00029_00331-1,0.19633225
s_016um_00226_00332-1,0.22389853
s_016um_00409_00152-1,0.23651752
s_016um_00269_00037-1,0.24411418
s_016um_00281_00315-1,0.22040062
s_016um_00205_00148-1,0.32196116
s_016um_00261_00190-1,0.24882193
s_016um_00083_00030-1,0.2629113
s_016um_00106_00320-1,0.21608323
s_016um_00031_00087-1,0.2396257
s_016um_00040_00041-1,0.23674795
s_016um_00079_00268-1,0.22994453
s_016um_00400_00123-1,0.2694732
s_016um_00218_00010-1,0.23009077
s_016um_00270_00331-1,0.29036447
s_016um_00140_00018-1,0.2616299
s_016um_00209_00033-1,0.30869588
s_016um_00267_00063-1,0.17643464
s_016um_00041_00219-1,0.22620808
s_016um_00106_00389-1,0.2646013
s_016um_00355_00290-1,0.14331993
s_016um_00094_00337-1,0.2521779
s_016um_00035_00005-1,0.28104177
s_016um_00220_00278-1,0.20928647
s_016um_00275_00051-1,0.25990105
s_016um_00311_00054-1,0.22664769
s_016um_00402_00395-1,0.8880191
s_016um_00334_00402-1,0.30179536
s_016um_00125_00092-1,0.28766382
s_016um_00328_00121-1,0.20282507
s_016um_00219_00012-1,0.20866343
s_016um_00402_00216-1,0.2155201
s_016um_00136_00069-1,0.23717101
s_016um_00140_00014-1,0.25351796
s_016um_00266_00330-1,0.25613832
s_016um_00131_00315-1,0.33352676
s_016um_00333_00210-1,0.19677244
s_016um_00356_00090-1,0.27225396
s_016um_00092_00320-1,0.28769484
s_016um_00120_00148-1,0.22884049
s_016um_00138_00076-1,0.29623175
s_016um_00077_00236-1,0.1915544
s_016um_00268_00230-1,0.27293307
s_016um_00381_00139-1,0.22164215
s_016um_00235_00362-1,0.29412848
s_016um_00223_00230-1,0.23209496
s_016um_00138_00221-1,0.35442662
s_016um_00390_00338-1,0.40391225
s_016um_00008_00295-1,0.24213871
s_016um_00079_00280-1,0.24486037
s_016um_00277_00201-1,0.23920785
s_016um_00399_00122-1,0.22621799
s_016um_00308_00052-1,0.23420143
s_016um_00357_00120-1,0.24897079
s_016um_00071_00236-1,0.29125
s_016um_00367_00224-1,0.2236529
s_016um_00145_00062-1,0.22983564
s_016um_00085_00279-1,0.24511603
s_016um_00278_00138-1,0.23575273
s_016um_00044_00244-1,0.19496566
s_016um_00261_00335-1,0.26677337
s_016um_00180_00033-1,0.25138608
s_016um_00088_00265-1,0.19764006
s_016um_00130_00317-1,0.37474975
s_016um_00323_00163-1,0.20051694
s_016um_00359_00294-1,0.2714324
s_016um_00219_00030-1,0.21141604
s_016um_00048_00217-1,0.25052243
s_016um_00008_00214-1,0.2036439
s_016um_00098_00315-1,0.23055226
s_016um_00259_00189-1,0.2370469
s_016um_00278_00316-1,0.15930083
s_016um_00126_00088-1,0.28974524
s_016um_00261_00127-1,0.25751472
s_016um_00402_00121-1,0.22334582
s_016um_00081_00271-1,0.23893313
s_016um_00236_00188-1,0.22707365
s_016um_00370_00228-1,0.22572021
s_016um_00129_00085-1,0.1984734
s_016um_00030_00329-1,0.22812527
s_016um_00059_00244-1,0.3145637
s_016um_00040_00009-1,0.22111386
s_016um_00041_00178-1,0.23038277
s_016um_00272_00033-1,0.29471403
s_016um_00393_00363-1,0.40658563
s_016um_00094_00272-1,0.2938577
s_016um_00353_00025-1,0.24484463
s_016um_00163_00123-1,0.26949173
s_016um_00085_00286-1,0.18879291
s_016um_00033_00104-1,0.22472987
s_016um_00146_00059-1,0.2884663
s_016um_00073_00249-1,0.24970923
s_016um_00144_00398-1,0.254625
s_016um_00106_00388-1,0.28235924
s_016um_00095_00318-1,0.26424938
s_016um_00280_00329-1,0.21490479
s_016um_00383_00130-1,0.24048062
s_016um_00061_00130-1,0.21728545
s_016um_00396_00219-1,0.25703374
s_016um_00336_00251-1,0.2941389
s_016um_00086_00029-1,0.20946822
s_016um_00227_00251-1,0.24844547
s_016um_00045_00210-1,0.27309024
s_016um_00145_00059-1,0.22561844
s_016um_00312_00059-1,0.1677853
s_016um_00376_00120-1,0.2554729
s_016um_00148_00396-1,0.28635547
s_016um_00168_00371-1,0.21501929
s_016um_00279_00325-1,0.24577126
s_016um_00273_00333-1,0.2724829
s_016um_00355_00123-1,0.26197618
s_016um_00325_00231-1,0.20966685
s_016um_00267_00130-1,0.23368512
s_016um_00237_00188-1,0.26582736
s_016um_00384_00295-1,0.22030412
s_016um_00033_00088-1,0.27272847
s_016um_00076_00296-1,0.26788387
s_016um_00077_00299-1,0.22850716
s_016um_00131_00389-1,0.24683784
s_016um_00278_00130-1,0.19805802
s_016um_00040_00214-1,0.25353384
s_016um_00238_00188-1,0.25176376
s_016um_00128_00383-1,0.1868763
s_016um_00396_00363-1,0.30872792
s_016um_00011_00154-1,0.27406883
s_016um_00262_00127-1,0.21652353
s_016um_00354_00024-1,0.25722006
s_016um_00130_00232-1,0.16898769
s_016um_00265_00054-1,0.19049963
s_016um_00234_00260-1,0.20278773
s_016um_00392_00360-1,0.29518202
s_016um_00311_00056-1,0.28936243
s_016um_00127_00383-1,0.25459343
s_016um_00085_00278-1,0.26614964
s_016um_00265_00335-1,0.19315629
s_016um_00133_00320-1,0.37420556
s_016um_00017_00272-1,0.2183611
s_016um_00046_00241-1,0.20534697
s_016um_00216_00012-1,0.2862681
s_016um_00329_00228-1,0.21367028
s_016um_00042_00210-1,0.28064698
s_016um_00093_00317-1,0.21472703
s_016um_00078_00252-1,0.19164218
s_016um_00081_00243-1,0.19995591
s_016um_00259_00132-1,0.18842217
s_016um_00046_00219-1,0.22251031
s_016um_00351_00117-1,0.20903516
s_016um_00229_00331-1,0.26064333
s_016um_00241_00189-1,0.20253372
s_016um_00173_00371-1,0.33487424
s_016um_00028_00091-1,0.237043
s_016um_00220_00015-1,0.2811386
s_016um_00076_00249-1,0.19306104
s_016um_00277_00136-1,0.27007994
s_016um_00351_00019-1,0.26211873
s_016um_00358_00090-1,0.23639333
s_016um_00374_00121-1,0.26600516
s_016um_00185_00030-1,0.27431324
s_016um_00346_00215-1,0.24188715
s_016um_00210_00030-1,0.25009665
s_016um_00399_00371-1,0.23766014
s_016um_00367_00227-1,0.27380925
s_016um_00081_00195-1,0.36576408
s_016um_00014_00212-1,0.35248595
s_016um_00339_00400-1,0.29635012
s_016um_00086_00265-1,0.24324688
s_016um_00277_00326-1,0.25733867
s_016um_00072_00245-1,0.18839604
s_016um_00082_00238-1,0.23931889
s_016um_00183_00027-1,0.29366258
s_016um_00371_00120-1,0.2619355
s_016um_00220_00236-1,0.25774634
s_016um_00401_00368-1,0.3305008
s_016um_00136_00075-1,0.24416201
s_016um_00341_00219-1,0.19620587
s_016um_00264_00132-1,0.23693164
s_016um_00235_00185-1,0.26326305
s_016um_00334_00212-1,0.25301403
s_016um_00092_00267-1,0.23888129
s_016um_00221_00168-1,0.22167365
s_016um_00197_00126-1,0.22706631
s_016um_00221_00228-1,0.22846885
s_016um_00100_00071-1,0.23294738
s_016um_00259_00184-1,0.2678906
s_016um_00357_00414-1,0.81006896
s_016um_00078_00292-1,0.20593138
s_016um_00326_00231-1,0.23927827
s_016um_00090_00072-1,0.20724592
s_016um_00183_00028-1,0.26934603
s_016um_00265_00062-1,0.31104326
s_016um_00223_00251-1,0.21061777
s_016um_00042_00214-1,0.25525102
s_016um_00234_00265-1,0.20693287
s_016um_00093_00339-1,0.20619786
s_016um_00328_00214-1,0.24948342
s_016um_00141_00018-1,0.25632608
s_016um_00221_00016-1,0.22955781
s_016um_00134_00319-1,0.36779118
s_016um_00167_00372-1,0.25754252
s_016um_00390_00298-1,0.2988502
s_016um_00270_00336-1,0.31335506
s_016um_00265_00029-1,0.22505687
s_016um_00141_00055-1,0.21473983
s_016um_00407_00402-1,1.4926026
s_016um_00265_00330-1,0.2298089
s_016um_00275_00050-1,0.19754052
s_016um_00313_00060-1,0.252879
s_016um_00229_00358-1,0.21687064
s_016um_00358_00292-1,0.24631761
s_016um_00402_00255-1,0.17419223
s_016um_00284_00094-1,0.26776567
s_016um_00273_00312-1,0.26301146
s_016um_00288_00100-1,0.18338199
s_016um_00081_00270-1,0.24458332
s_016um_00131_00226-1,0.2201471
s_016um_00396_00261-1,0.4831487
s_016um_00087_00265-1,0.2118339
s_016um_00336_00256-1,0.2280848
s_016um_00102_00070-1,0.33696935
s_016um_00273_00048-1,0.25317624
s_016um_00263_00332-1,0.20294692
s_016um_00275_00319-1,0.29836988
s_016um_00049_00215-1,0.29001743
s_016um_00094_00342-1,0.2053164
s_016um_00369_00123-1,0.2512012
s_016um_00224_00168-1,0.25397766
s_016um_00331_00251-1,0.23237316
s_016um_00388_00298-1,0.22112645
s_016um_00222_00332-1,0.2236685
s_016um_00080_00240-1,0.21889853
s_016um_00136_00315-1,0.2731478
s_016um_00280_00047-1,0.27659798
s_016um_00217_00028-1,0.18436122
s_016um_00104_00071-1,0.2099484
s_016um_00132_00230-1,0.21728452
s_016um_00221_00011-1,0.23163757
s_016um_00237_00084-1,0.39443973
s_016um_00079_00292-1,0.20628831
s_016um_00396_00362-1,0.30582696
s_016um_00079_00300-1,0.24605168
s_016um_00224_00328-1,0.21381089
s_016um_00086_00279-1,0.24559005
s_016um_00263_00055-1,0.18926233
s_016um_00104_00384-1,0.24010338
s_016um_00396_00183-1,0.23600417
s_016um_00369_00225-1,0.2048007
s_016um_00404_00404-1,1.2798848
s_016um_00389_00299-1,0.24117255
s_016um_00040_00100-1,0.25008577
s_016um_00063_00133-1,0.29071543
s_016um_00224_00029-1,0.24949422
s_016um_00140_00072-1,0.24488173
s_016um_00318_00168-1,0.28881565
s_016um_00250_00019-1,0.21561442
s_016um_00332_00253-1,0.2616981
s_016um_00351_00119-1,0.17472492
s_016um_00107_00385-1,0.16731502
s_016um_00044_00046-1,0.2291327
s_016um_00261_00192-1,0.23136023
s_016um_00347_00214-1,0.18499468
s_016um_00040_00176-1,0.23456644
s_016um_00134_00090-1,0.23783968
s_016um_00351_00093-1,0.3030936
s_016um_00243_00082-1,0.24944524
s_016um_00033_00329-1,0.18068363
s_016um_00273_00208-1,0.26365745
s_016um_00238_00359-1,0.2670024
s_016um_00362_00292-1,0.32323727
s_016um_00143_00056-1,0.27467477
s_016um_00122_00150-1,0.24019766
s_016um_00320_00168-1,0.2204492
s_016um_00006_00295-1,0.20266235
s_016um_00075_00250-1,0.22126639
s_016um_00398_00362-1,0.45942798
s_016um_00027_00335-1,0.21139234
s_016um_00339_00216-1,0.25268963
s_016um_00213_00292-1,0.22623944
s_016um_00334_00254-1,0.26737344
s_016um_00099_00031-1,0.22265682
s_016um_00269_00059-1,0.24430782
s_016um_00018_00272-1,0.23432493
s_016um_00228_00244-1,0.21373488
s_016um_00011_00214-1,0.19191867
s_016um_00164_00291-1,0.26840404
s_016um_00376_00143-1,0.26217842
s_016um_00243_00187-1,0.26664156
s_016um_00330_00210-1,0.23841012
s_016um_00169_00122-1,0.22016191
s_016um_00394_00176-1,0.25081885
s_016um_00254_00028-1,0.30978954
s_016um_00144_00054-1,0.24123423
s_016um_00084_00073-1,0.31530505
s_016um_00225_00326-1,0.3087749
s_016um_00134_00322-1,0.4418239
s_016um_00088_00266-1,0.21593022
s_016um_00074_00240-1,0.268559
s_016um_00179_00026-1,0.15114927
s_016um_00217_00173-1,0.2654956
s_016um_00228_00250-1,0.23194537
s_016um_00026_00087-1,0.32439485
s_016um_00129_00233-1,0.23988573
s_016um_00091_00270-1,0.25411686
s_016um_00126_00091-1,0.23858176
s_016um_00135_00314-1,0.35092854
s_016um_00278_00132-1,0.24536349
s_016um_00368_00142-1,0.19962297
s_016um_00126_00094-1,0.22347331
s_016um_00230_00246-1,0.23942035
s_016um_00091_00319-1,0.19768177
s_016um_00044_00240-1,0.24526818
s_016um_00391_00184-1,0.2472253
s_016um_00267_00223-1,0.25850555
s_016um_00036_00047-1,0.27778083
s_016um_00143_00022-1,0.2848102
s_016um_00131_00319-1,0.36328638
s_016um_00089_00275-1,0.19223647
s_016um_00272_00225-1,0.21644044
s_016um_00139_00219-1,0.26815605
s_016um_00222_00248-1,0.23243964
s_016um_00087_00266-1,0.23652652
s_016um_00371_00122-1,0.22360718
s_016um_00241_00183-1,0.26316658
s_016um_00191_00094-1,0.37552854
s_016um_00269_00054-1,0.24573493
s_016um_00056_00245-1,0.27091736
s_016um_00370_00144-1,0.23456706
s_016um_00153_00395-1,0.2584281
s_016um_00050_00241-1,0.307605
s_016um_00224_00025-1,0.21991526
s_016um_00010_00299-1,0.18904382
s_016um_00087_00034-1,0.29038268
s_016um_00321_00301-1,0.22638679
s_016um_00236_00357-1,0.27486765
s_016um_00320_00229-1,0.23928058
s_016um_00143_00015-1,0.2696207
s_016um_00041_00208-1,0.27453005
s_016um_00079_00198-1,0.2622657
s_016um_00088_00066-1,0.24742112
s_016um_00086_00284-1,0.19147974
s_016um_00255_00025-1,0.22697869
s_016um_00393_00361-1,0.3105064
s_016um_00408_00396-1,1.0065541
s_016um_00062_00127-1,0.25082973
s_016um_00043_00175-1,0.23081659
s_016um_00274_00318-1,0.29270726
s_016um_00159_00291-1,0.23277809
s_016um_00289_00092-1,0.25525704
s_016um_00106_00319-1,0.23820958
s_016um_00239_00187-1,0.20825131
s_016um_00388_00297-1,0.26805186
s_016um_00333_00250-1,0.26780796
s_016um_00141_00216-1,0.1811696
s_016um_00099_00027-1,0.28727007
s_016um_00108_00317-1,0.20227556
s_016um_00250_00026-1,0.20706926
s_016um_00405_00122-1,0.24618383
s_016um_00116_00146-1,0.24985592
s_016um_00368_00099-1,0.4616279
s_016um_00267_00226-1,0.27372745
s_016um_00103_00389-1,0.22477967
s_016um_00403_00401-1,1.2488401
s_016um_00240_00184-1,0.19677117
s_016um_00021_00271-1,0.34838495
s_016um_00127_00087-1,0.23983206
s_016um_00275_00326-1,0.26052645
s_016um_00082_00277-1,0.2340725
s_016um_00234_00263-1,0.28253132
s_016um_00368_00143-1,0.17537718
s_016um_00412_00099-1,0.19701447
s_016um_00048_00241-1,0.26246113
s_016um_00224_00031-1,0.28260848
s_016um_00395_00361-1,0.42950982
s_016um_00096_00028-1,0.2953825
s_016um_00266_00226-1,0.1948825
s_016um_00065_00231-1,0.27441376
s_016um_00397_00256-1,0.19393277
s_016um_00404_00123-1,0.20356935
s_016um_00216_00294-1,0.24219218
s_016um_00153_00396-1,0.2363498
s_016um_00217_00168-1,0.23918366
s_016um_00390_00359-1,0.4559793
s_016um_00091_00276-1,0.2478409
s_016um_00333_00258-1,0.2221633
s_016um_00279_00315-1,0.22411649
s_016um_00277_00050-1,0.29738843
s_016um_00415_00101-1,0.24638082
s_016um_00210_00292-1,0.20918284
s_016um_00141_00218-1,0.21400309
s_016um_00239_00185-1,0.25206253
s_016um_00254_00026-1,0.25548247
s_016um_00078_00236-1,0.25030658
s_016um_00364_00099-1,0.26611593
s_016um_00131_00390-1,0.23067126
s_016um_00257_00190-1,0.23295183
s_016um_00368_00229-1,0.22322555
s_016um_00273_00228-1,0.24483268
s_016um_00142_00023-1,0.22352715
s_016um_00309_00060-1,0.27448872
s_016um_00166_00124-1,0.21846552
s_016um_00083_00036-1,0.2888296
s_016um_00227_00264-1,0.22071797
s_016um_00058_00249-1,0.1838344
s_016um_00368_00120-1,0.33273712
s_016um_00257_00188-1,0.17071737
s_016um_00387_00338-1,0.24324566
s_016um_00280_00321-1,0.22538954
s_016um_00108_00384-1,0.18472897
s_016um_00085_00069-1,0.30662143
s_016um_00189_00127-1,0.24385715
s_016um_00086_00036-1,0.21827497
s_016um_00096_00277-1,0.1934235
s_016um_00098_00317-1,0.23624258
s_016um_00261_00131-1,0.22792725
s_016um_00095_00272-1,0.20734134
s_016um_00099_00068-1,0.23465608
s_016um_00342_00213-1,0.21146809
s_016um_00013_00210-1,0.24071999
s_016um_00009_00156-1,0.23396271
s_016um_00391_00357-1,0.5447951
s_016um_00329_00211-1,0.2330302
s_016um_00408_00124-1,0.20562094
s_016um_00119_00151-1,0.25111806
s_016um_00070_00129-1,0.25525686
s_016um_00351_00118-1,0.2432997
s_016um_00309_00052-1,0.35258797
s_016um_00305_00056-1,0.25319862
s_016um_00390_00343-1,0.40056002
s_016um_00026_00084-1,0.20205492
s_016um_00326_00121-1,0.27738276
s_016um_00239_00358-1,0.20941943
s_016um_00220_00012-1,0.2671637
s_016um_00165_00374-1,0.21786952
s_016um_00134_00070-1,0.20863684
s_016um_00280_00136-1,0.28192267
s_016um_00228_00246-1,0.220754
s_016um_00077_00249-1,0.18396337
s_016um_00394_00214-1,0.29628354
s_016um_00375_00141-1,0.2259644
s_016um_00042_00176-1,0.24633566
s_016um_00222_00244-1,0.14666593
s_016um_00005_00151-1,0.3326509
s_016um_00071_00231-1,0.17842717
s_016um_00396_00359-1,0.49428463
s_016um_00141_00059-1,0.28025573
s_016um_00222_00280-1,0.26639453
s_016um_00331_00120-1,0.258698
s_016um_00224_00333-1,0.24593505
s_016um_00269_00034-1,0.20636365
s_016um_00403_00403-1,1.2745271
s_016um_00221_00013-1,0.2581458
s_016um_00145_00061-1,0.2315333
s_016um_00034_00009-1,0.22010118
s_016um_00095_00334-1,0.23063147
s_016um_00401_00370-1,0.24601091
s_016um_00360_00287-1,0.23947833
s_016um_00101_00391-1,0.21371607
s_016um_00279_00204-1,0.23716912
s_016um_00404_00396-1,0.8922735
s_016um_00082_00299-1,0.20982435
s_016um_00388_00293-1,0.2966499
s_016um_00181_00031-1,0.28520867
s_016um_00107_00319-1,0.3013698
s_016um_00104_00382-1,0.21708967
s_016um_00286_00093-1,0.26825118
s_016um_00330_00215-1,0.30021173
s_016um_00065_00127-1,0.2793555
s_016um_00391_00299-1,0.2541429
s_016um_00245_00087-1,0.2611955
s_016um_00217_00034-1,0.22344573
s_016um_00273_00226-1,0.26037416
s_016um_00368_00096-1,0.22329822
s_016um_00096_00336-1,0.23521374
s_016um_00277_00045-1,0.21130323
s_016um_00086_00066-1,0.30958265
s_016um_00240_00185-1,0.26842287
s_016um_00277_00318-1,0.21880667
s_016um_00139_00221-1,0.2448243
s_016um_00287_00091-1,0.28183162
s_016um_00222_00016-1,0.2501754
s_016um_00226_00233-1,0.30890137
s_016um_00261_00134-1,0.17889814
s_016um_00405_00395-1,1.0140069
s_016um_00143_00063-1,0.34473535
s_016um_00081_00283-1,0.2648644
s_016um_00232_00354-1,0.2874944
s_016um_00168_00126-1,0.19257623
s_016um_00278_00311-1,0.26901963
s_016um_00399_00258-1,0.27779502
s_016um_00271_00059-1,0.26241982
s_016um_00140_00074-1,0.22182764
